Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review,Sentiment_score,Sentiment
Miku,Japanese,"200 Granville Street Suite 70 Vancouver, BC V6C 1S4 Canada",BC,49.2868259,-123.112583,5,"wow wow wow bite after bite was a sublime experience in what japanese fine dining can be  miku is a five star experience that deserves your visit

the modern restaurant is beautiful clean and perfectly maintained  we recommend sitting on the patio where you can either people watch or gaze over the harbour  inside tables offer window views or a view of the open kitchen  its all beautiful and adds to the experience

service is professional friendly and gracious  we followed our servers recommendations and that was the right choice  a team of people keeps the meal moving along and provides explanations of what you are eating

however the food is the star here and that is how it should be  the flavors are carefully paired here and you will want to give those flavors a chance to delight your palette  this is not sushi to be dunked in soya sauce  i think you will also be delighted by how their cocktails complement the food choices

put miku on your special meal out list and make an evening of it  this is one of vancouvers dining gems and certainly the best japanese cuisine i have eaten  i think you will agree",0.9956,Good
Miku,Japanese,"200 Granville Street Suite 70 Vancouver, BC V6C 1S4 Canada",BC,49.2868259,-123.112583,5,"it is the most elegant sushi i had the fish melts in your mouth what an amazing culinary experience
the service was friendly and the sake recommandation was spot on not cheap but since the meal was so refined it called for a lush and polished taste",0.6904,Good
Miku,Japanese,"200 Granville Street Suite 70 Vancouver, BC V6C 1S4 Canada",BC,49.2868259,-123.112583,5,i came here with my parents had an amazing experience steak and sushi were so good desert was delicious recommend the green tea opera desert    servers were so nice as well 5 star worthy,0.9706,Good
Miku,Japanese,"200 Granville Street Suite 70 Vancouver, BC V6C 1S4 Canada",BC,49.2868259,-123.112583,4,super awesome restaurant with really great staff we ordered the tasting menu and it was amazing but maybe one course too long it was a lot of very delicious food but after the 4th course it just became a lot and we didnt end up eating some of the dishes because we were so full the atmosphere in the restaurant is amazing and the fish artwork on the wall is beautiful super great cocktails and wine list,0.9909,Good
Miku,Japanese,"200 Granville Street Suite 70 Vancouver, BC V6C 1S4 Canada",BC,49.2868259,-123.112583,3,upon entering the restaurant for a evening dinner date it was quite spacious and i saw a sign that the restaurant was one of the nominees for a michelin star the lighting in the room isnt very flattering if you take pictures of your group but at least the food had decent lighting the server we had was friendly and knowledgeable about recommendations we ended up getting the platter sashimi salad and brussel sprout appetizer to share between 2 people when the food arrived the portion size was really small but it was to be expected of a upscale restaurant  the taste was fresh but i felt like other japanese restaurants ive tried were above in quality and taste so it was really nothing special that jumped out at me perhaps only the sashimi presentation was unique with the cool ice mist i guess i shouldve ordered more because i was left feeling hungry still but my date had a budget and i didnt want to scare him away with my huge appetite next time id like to try the lunch menu instead,0.9699,Good
Kosoo,Korean,"1128 Robson Street Vancouver, BC V6E 1B2 Canada",BC,49.2849885,-123.1259586,5,"the restaurant is known for its authentic korean cuisine which is prepared with the freshest ingredients and cooked to perfection the dishes are bursting with flavor and have a unique blend of spices that will tantalize your taste buds from traditional korean bbq to savory stews and soups there is something for everyone on the menu

in addition to the delicious food the service at kosoo is excellent the staff is friendly attentive and knowledgeable about the menu providing an exceptional dining experience for guests however as the restaurant is quite popular it is recommended to make a reservation in advance to avoid any disappointment

overall kosoo korean restaurant is an excellent choice for those who love korean cuisine and are looking for a highquality dining experience the food is exceptional the service is topnotch and the atmosphere is lively and enjoyable its a musttry for anyone visiting vancouver canada",0.9823,Good
Kosoo,Korean,"1128 Robson Street Vancouver, BC V6E 1B2 Canada",BC,49.2849885,-123.1259586,5,"we had the beef brisket skillet and it was absolutely amazing made many lettuce wraps and enjoyed it with rice
it was all delicious and theres little room for improvement because it was pretty much perfect
would go again and would highly recommend this place",0.9736,Good
Kosoo,Korean,"1128 Robson Street Vancouver, BC V6E 1B2 Canada",BC,49.2849885,-123.1259586,5,"had a great experience here the beef brisket skillet was amazing fried chicken was crispy and crunchy yet sauced and flavourful the miso soup was refreshing and the beef gimbap was great value
rose tteokbokki was good subtle flavour with a lot of cheese
improvements id suggest would be how the fried chicken shell was a little thick sides couldve been presented in bigger dishes for less refills and the gimbap didnt taste the most fresh though it was still good",0.9753,Good
Kosoo,Korean,"1128 Robson Street Vancouver, BC V6E 1B2 Canada",BC,49.2849885,-123.1259586,5,excellent experience we had here at this restaurant  tasty food and good portion size  service was quite decent as well  we especially appreciated the taste of korean style sausage  also the broth of army stew was rich  parking is available behind the building for 3 an hour  we will return soon to try their other dishes  overall this is a pretty nice korean restaurant to try if you are in the area,0.9689,Good
Kosoo,Korean,"1128 Robson Street Vancouver, BC V6E 1B2 Canada",BC,49.2849885,-123.1259586,5,"first off i have to say that the fried chicken at kosoo is absolutely delicious the batter is perfectly crispy and crunchy while the meat inside remains tender and juicy they offer a variety of flavors including original soy garlic spicy and honey butter so theres something for everyone i particularly enjoyed the soy garlic flavor which had just the right amount of sweetness and savory garlic flavor

in addition to the fried chicken kosoo also offers a variety of other korean dishes that are equally delicious the bibimbap is a standout with a flavorful mix of rice vegetables and protein that is sure to satisfy the side dishes such as the kimchi and pickled radish are also great

the service at kosoo is friendly and attentive and the atmosphere is casual and cozy the restaurant is relatively small so it can get quite busy during peak hours but the wait is usually not too long

overall i highly recommend kosoo for anyone looking for delicious korean fried chicken and other korean dishes in vancouver the food is topnotch the service is excellent and the atmosphere is welcoming",0.9894,Good
Dinesty Dumpling House,Chinese,"1719 Robson Street Vancouver, BC V6G 1C8 Canada",BC,49.2907799,-123.1340727,4,"quality 4
quantity 4
price 4
taste 4
service 4

i loved this place we may have ordered a bit too much food but we really wanted to get a good spread of the menu i had come in once years ago and can confirm it was just as good as i remember it

id recommend coming in with friends if possible as the dining can accommodate it easily and its best to get a variety of meals id say 15 orders per person is probably the ratio to go with anything more and you might be bussin out of your pants

id recommend to check it out",0.9844,Good
Dinesty Dumpling House,Chinese,"1719 Robson Street Vancouver, BC V6G 1C8 Canada",BC,49.2907799,-123.1340727,4,average taste but they give small portions the soup dumplings are the smallest i have seen excellent friendly service,0.872,Good
Dinesty Dumpling House,Chinese,"1719 Robson Street Vancouver, BC V6G 1C8 Canada",BC,49.2907799,-123.1340727,5,more than a dumpling restaurant everything i ordered taste great definitely will come back,0.8166,Good
Dinesty Dumpling House,Chinese,"1719 Robson Street Vancouver, BC V6G 1C8 Canada",BC,49.2907799,-123.1340727,4,"we had rolls dumplings xiao long baos fried rice and some rice rolls which was fantastic

though i dont recommend shiumai  in particular the food was amazing

be mindful there is an intermission at 230 where youre not allowed to br inside the restaurant

i would still come again since i respect the house rule and like the food",0.8907,Good
Dinesty Dumpling House,Chinese,"1719 Robson Street Vancouver, BC V6G 1C8 Canada",BC,49.2907799,-123.1340727,5,theres a reason why its packed and theres a line up outside my first time and i went because i read out their soup dumplings being the best in the city to my surprise it wasnt actual soup with dumplings in it haha but actual dumplings filled with soup they were so good and why they are listed as 1 in canada i also had the wonton in hot and sour sauce and my stomach was very happyand warm just go to this place everyone around you is just taken back by how fast the service is but more so how amazing the food is,0.9601,Good
Saku,Japanese,"1588 Robson Street Vancouver, BC V6G 2G5 Canada",BC,49.2892453,-123.1323169,5,"the pork chicken shrimp katsu is very juicy and tender on the inside the outside is crunchy and not oily the sauce is great but sprinkling salt and sesame seems to bring out meat taste more do not recommend the white fish as it was slightly soggy at the bottom and the fish was quite tough in the middle other white fish i had before is very fluffy and light with a gentle sweetness to it this one was briny only

presentation of the food is great seating is wonderfully spacious service is quite attentive and friendly

all in all it was a very pleasant experience slightly on the expensive side",0.9835,Good
Saku,Japanese,"1588 Robson Street Vancouver, BC V6G 2G5 Canada",BC,49.2892453,-123.1323169,5,decided to come here for a late lunch but even then the place is still packed very popular and i could see why we got the zenbu set and it was a lot of food for 2 people it was so good though esp the fatty pork and scallop also have to mention the salad seems very simple but the dressing is amazing service was just fine but the atmosphere was really nice will come back for sure,0.977,Good
Saku,Japanese,"1588 Robson Street Vancouver, BC V6G 2G5 Canada",BC,49.2892453,-123.1323169,5,i am absolutely smitten with the culinary delights offered at this remarkable japanese restaurant however what truly sets it apart is the exceptional team of individuals who work here the waitstaff exhibited unmatched friendliness going above and beyond by attentively checking on my friend and me throughout the dining experience their genuine care and attentiveness truly left a lasting impression kudos to this establishment for fostering such a warm and caring environment,0.9841,Good
Saku,Japanese,"1588 Robson Street Vancouver, BC V6G 2G5 Canada",BC,49.2892453,-123.1323169,5,very pleasant and friendly  food was fantastic the chicken breast was prepared very well hot and tasted fresh    the soft drink was a bit of novelty but tasted good strawberry   the waiter we had was always smiling and very pleasant  the place was quite as most patrons despite the place being full most of our visit spoke in low voices,0.9624,Good
Saku,Japanese,"1588 Robson Street Vancouver, BC V6G 2G5 Canada",BC,49.2892453,-123.1323169,5,nice little quaint place staff were super friendly and service was fast free refills on the salad  rice and soup though we didnt need it our water was always refilled and they did such a tremendous job while we dined there katsu was so juicy and tender i love how they have the gravy baits too id highly recommend,0.9647,Good
Saku,Japanese,"548 W Broadway Vancouver, BC V5Z 1E9 Canada",BC,49.26310059999999,-123.1166394,4,the food here is amazing however the broadway location is not equipped for large parties we had 9 people and was told we would be able to sit together but on separate tables unfortunately the tables were really far apart and those on the ends of the table could not talk to each other until after dinner aside from that our dinner itself was good i ordered the cheese katsu with a side of curry to share with my husband miso soup and salad is refillable and we ordered it twice add the curry you wont regret it ,0.8689,Good
Saku,Japanese,"548 W Broadway Vancouver, BC V5Z 1E9 Canada",BC,49.26310059999999,-123.1166394,5,i really enjoyed my meal here everything part of the dish was very delicious and so intricate with detail simple but tasty friendly servers price point was on the higher side for the full meals but the taste and portion is well worth the total at the end you can get unlimited sides too i believe,0.9265,Good
Saku,Japanese,"548 W Broadway Vancouver, BC V5Z 1E9 Canada",BC,49.26310059999999,-123.1166394,5,saku is certainly worth trying we ordered the chicken breast katsu with curry and the regular chicken breast katsu  both were great and the service is top notch the curry was unique and they provide a generous amount which you can share with your party the side salad and miso soup were perfect additions to the deep fried main dishes and theyre also unlimited which was nice the staff are super friendly and the prices seemed fair given the portions,0.9853,Good
Saku,Japanese,"548 W Broadway Vancouver, BC V5Z 1E9 Canada",BC,49.26310059999999,-123.1166394,5,"ive been to saku broadway and saku robson and both restaurants are a 1010 for me the cheese katsu is immaculate and it comes with all these little extras like soup salad flavoured salt mustard the extras are u limited too so if you want more soup or salad just ask for it  the salad dressing they have is delicious too 

the servers at the broadway location were incredibly helpful they would come by our table every 510 minutes to ask if we wanted more food or to refill our water 

the price is quite expensive but thats the price of living in vancouver these days you do get a good amount of food for the price youre paying ",0.8266,Good
Saku,Japanese,"548 W Broadway Vancouver, BC V5Z 1E9 Canada",BC,49.26310059999999,-123.1166394,4,first time trying nabe katau at saku i prefer the regular rosuhire katsu more than this soupy dish anyway its good for my throat when i needed something warm and not oily,0.5859,Good
Guu with Garlic,Japanese,"1698 Robson Street Vancouver, BC V6G 1C7 Canada",BC,49.2901752,-123.1340034,4,went here on for a saturday lunch and it wasnt super busy the ambiance was quiet and cozy as for food we got a few dishes to share the tuna tataki was a bit of a letdown as it didnt taste fresh but pleasantly surprised by the beef tendon curry,0.6753,Good
Guu with Garlic,Japanese,"1698 Robson Street Vancouver, BC V6G 1C7 Canada",BC,49.2901752,-123.1340034,5,always an amazing time here been coming here for over a decade super to see them survive this long and still going strong great good staff service food and drinks what more do you want always fun and energetic ambience always busy too like i said been coming here for a long time and i plan to keep coming back highly recommend,0.9835,Good
Guu with Garlic,Japanese,"1698 Robson Street Vancouver, BC V6G 1C7 Canada",BC,49.2901752,-123.1340034,4,came here for some tapas before we went to the beach service was quick  friendly and the food was fast  delicious we ordered a few things here we havent tried before and a couple of our usuals the grilled pork cheek was my favourite presentation could be a little better  the seats outside were a bit dirty grease from what i assume to be previous customers were not wiped off but its an izakaya so not a ton of marks taken off there,0.5112,Good
Guu with Garlic,Japanese,"1698 Robson Street Vancouver, BC V6G 1C7 Canada",BC,49.2901752,-123.1340034,5,an authentic slice of the rising sun in british columbia guu with garlic is located in downtown vancouver bc at the north end of trendy robson street walk inside and immediately feel like youre in a tokyo neighborhood restaurant hungry for sushi look elsewhere this place serves authentic izakaya style small plate cooked delights like takoyaki yakiudon karaage chicken tuna tataki etc high quality ingredients friendly patient professional  helpful service highly recommended support your local small businesses  restaurants  ,0.9522,Good
Guu with Garlic,Japanese,"1698 Robson Street Vancouver, BC V6G 1C7 Canada",BC,49.2901752,-123.1340034,4,small establishment it was quite busy so my friend and i sat at the corner of the bar next to the wall it was a bit of a squeeze thankfully they have hangers on the wall behind to hang coats could be a hassle going in and out depending where you are sitting because everyone will have to get up anyway every item ordered was delicious started off with the assorted oden w soup it was quite cold outside so i found it quite comforting and the soup was light i had never had boiled daikon before it was quite delicious i wasnt too crazy about the hard boiled egg though it was over cooked because the yolk was green and very dry i thought the kimchi cucumber was going to be red and spicy but not at all perhaps im ignorant to the fact that not all kimchi means spicy it was ok mildly sweet and sour the kakuni stewed pork belly was absolutely amazing the meat was so tender and came with another boiledstewed daikon which i ate to myself  the poached egg was good the soy sauce gave it a nice flavor as for the assorted 5kinds sashimi plate i really enjoyed the yellowtail the scallops were good also actually tasted the sweetness and im no sushi connoisseur the carbonara udon was interesting i have never had carbonara before but i did enjoy it with udon noodles it just tasted like a creamy sauce over udon noodles i didnt get a chance to try it before the egg was mixed in i enjoyed it nonetheless the final dish pan fried pork intestines i really enjoyed this dish and so did my friend she ate 34 of the plate to herself it would have been nice if we had rice this dish i highly recommend i found out that each guu has their own specialty which i thought was interesting i would love to come back to this one for the other menu items before going to the other locations i highly recommend this place probably not good for large parties though,0.9983,Good
Fable Kitchen,Canadian (New),"1944 W 4th Avenue Vancouver, BC V6J 1M5 Canada",BC,49.2679331,-123.1490013,4,food here was pretty delicious for the most part i really liked the beet tartare and the gnocchi with pork belly my boyfriend ordered the medium rare duck and it had an interesting flavor drinks were pretty good too we ordered a stpatricks day sour with charcoal which was really tasty also our server was very attentive and knowledgeable about the menu really great service here this restaurant is a bit on the expensive side though,0.9734,Good
Fable Kitchen,Canadian (New),"1944 W 4th Avenue Vancouver, BC V6J 1M5 Canada",BC,49.2679331,-123.1490013,5,"try the housemade mocktails best ive had  nogroni was complex aromatic and refreshing the pineappleginspritz was flavorful not sweet with a peppery finish
the butchers cut was already beautifully seasoned with herbs that really enhanced the flavor but then the pepper jam ginger reduction was absolutely to die for  rich sticky flavor explosions with every mouthful the bok choy greens and miso potatoes were the perfect accompaniment both desserts were wonderful  rhubarb with strawberry curd in blueberrybalsamic ice cream melded amazing flavors together under a toasted meringue top while the bittersweet chocolate orange with graham cake was a satisfying and rich blend without being heavy or too sweet",0.9788,Good
Fable Kitchen,Canadian (New),"1944 W 4th Avenue Vancouver, BC V6J 1M5 Canada",BC,49.2679331,-123.1490013,5,"this is an acclaimed restaurant located in the kitsilano area has been awarded the prestigious michelin bib gourmand renowned for its farmtotable concept fable kitchen is committed to utilizing locally sourced sustainable and seasonal ingredients the restaurants cozy and rustic space exudes a warm and inviting atmosphere perfect for casual hangout to a romantic date night

the menu at fable kitchen is a culinary delight featuring a diverse range of dishes that celebrate the natural flavors and freshness of the ingredients recently they have launched new items with creative twists and unique flavors that are sure to tantalize the taste buds

beyond the food fable kitchen also boasts an extensive wine list featuring both local and international wines as well as craft cocktails and locally brewed beers",0.985,Good
Fable Kitchen,Canadian (New),"1944 W 4th Avenue Vancouver, BC V6J 1M5 Canada",BC,49.2679331,-123.1490013,5,has the ambience of a diner and a popular restaurant thats pretty unique loved watching the live kitchen do their thing while eating my breakfast they were kind enough to cater substitutes for my dairy allergy streak bacon was delish highly recommend it with your eggs as someone who never ate yolks raw or runny and always loved it mixed in scrambledcooked inover hard i have no remorse for all you patrons who enjoy bennies they did however look extremely appetizing,0.9612,Good
Fable Kitchen,Canadian (New),"1944 W 4th Avenue Vancouver, BC V6J 1M5 Canada",BC,49.2679331,-123.1490013,3,brunch time on a saturday is really busy in kitsilano so it was good that we made a reservation in advance food was good i loved my dish which was one of the daily features dont remember the name but it had hash potatoes with mushroom chorizo sausage swiss cheese 2 poached eggs and bread prices go with the market service left behind my expectations the server was not taking notes of the orders and like we were imagining she forgot some items not a bad experience but for sure not a remarkable one,0.8934,Good
Fanny Bay Oyster Bar & Shellfish Market,Seafood,"762 Cambie St Vancouver, BC V6B 2P2 Canada",BC,49.2786079,-123.1141059,4,a few years back i had a truly enjoyable lunch at fanny bay oyster bar  shellfish market the oysters were the highlight remarkably fresh and reasonably priced the staff were helpful and friendly making the entire dining experience even better overall it was a great meal that left a lasting impression id recommend fanny bay to anyone looking for quality oysters on a budget,0.9781,Good
Fanny Bay Oyster Bar & Shellfish Market,Seafood,"762 Cambie St Vancouver, BC V6B 2P2 Canada",BC,49.2786079,-123.1141059,5,after checking online for the best seafood we found the reviews of this place good but when we reached there  had one of the best seafood we will definitely go there again service is great shana was a gem of a person with whom we talked long  her friend guided us through what to choose  have white wine was great worth every penny as a tourist we want food which will touch our heart  carry sweet memories back this was one of it,0.9905,Good
Fanny Bay Oyster Bar & Shellfish Market,Seafood,"762 Cambie St Vancouver, BC V6B 2P2 Canada",BC,49.2786079,-123.1141059,5,"absolutely impeccable service i was welcomed immediately and straightforward to my seat at the bar then came the oyster education awesome i had three minutes until happy hour was up the server generously said that i shouldnt worry they would have my order in within the happiest of hours

delicious fresh ocean fragrant oysters

get the fish tacos best anywhere

be here for happy hour its the best in the city just make sure youre here before three minutes to six i simply had to order a second round",0.9906,Good
Fanny Bay Oyster Bar & Shellfish Market,Seafood,"762 Cambie St Vancouver, BC V6B 2P2 Canada",BC,49.2786079,-123.1141059,5,this place 5 stars all around amazing food period but even better is the staff andrew and adanary are among the top people ive ever encountered at a restaurant anywhere on earth the seafood is fresh and they literally sell live prawns oysters are a must here and happy hour is a steal sit at the bar and meet the local crew seldom do i find a place where i am greeted and treated as family pro tip to the owner youve hired amazingly,0.93,Good
Fanny Bay Oyster Bar & Shellfish Market,Seafood,"762 Cambie St Vancouver, BC V6B 2P2 Canada",BC,49.2786079,-123.1141059,5,a hidden gem have driven by this location quite often and had no idea what was behind this unassuming exterior nice modern interior excellent friendly staff we came here for the dineout experience and had a delicious meal each of the appetizer main and desert selections was very tasty the seafood was fresh the oysters had a nice fresh taste even the lettuce was fresh and crisp which is more difficult during january also a big surprise was the size of each portion usually during the dineout events the serving portions are more like for a tasting menu the portions they served were large probably their normal serving size so a very good meal at an excellent value,0.9843,Good
Sula,Indian,"4172 Main Street Vancouver, BC V5V 3P7 Canada",BC,49.2479632,-123.1007692,5,had a wonderful meal last night at this restaurant their menu was very extensive we ordered a few familiar items and they were amazing everything was perfectly seasoned service was good and we didnt feel rushed on a saturday night,0.9393,Good
Sula,Indian,"4172 Main Street Vancouver, BC V5V 3P7 Canada",BC,49.2479632,-123.1007692,5,ordered 2 starters one curry garlic naan and a side rice and everything exceeded my expectations although the atmosphere inside was really nice we opted to sit on the street patio and loved it the servers were very attentive and all the food was so fresh and flavourful 1110 recommend will definitely be back,0.9347,Good
Sula,Indian,"4172 Main Street Vancouver, BC V5V 3P7 Canada",BC,49.2479632,-123.1007692,4,we decided to order from sula on main  the food was delicious  garlic and potato naan picked up the sauces well   the lamb and chicken were tender and the spicy level good  food arrived hot  highly recommend,0.8883,Good
Sula,Indian,"4172 Main Street Vancouver, BC V5V 3P7 Canada",BC,49.2479632,-123.1007692,5,"first time dining at sula on main street with my family we had family visiting from california with us they wanted to have indian food on their last night in vancouver so we took them here
im so glad sula was able to accommodate a last minute reservation for 7 people

the food is amazing we had tandoori wings vegetable pakoras and paneer fingers as appetizers we shared 2 pitchers of rose sangria

we had lamb korma chicken biryani chicken tikka masala butter chicken saag paneer and coconut rice for our main dishes

for dessert we ordered gulab jamun and the ras malai cake

everything was presented beautifully the food tasted  fantastic everything was perfectly seasoned and spiced  the curries were rich and creamy

oh and that garlic cheese naan is divine we actually ordered more of that to go

our relatives were so impressed they said the food they had at sula was better than the indian food  they had in california

we sat out on their covered patio which was very nice and comfortable the interior of the restaurant is lovely too

the service was very good and attentive
ill definitely be back

i highly recommend this restaurant",0.9946,Good
Sula,Indian,"4172 Main Street Vancouver, BC V5V 3P7 Canada",BC,49.2479632,-123.1007692,2,"food was pretty good however the service was disappointing
took 20 minutes for a waitsperson to approach our table another 30 minutes for the food no one checked up on us for the next 30 minutes eventhough we wanted to order more stuff
we were initially offered a plate with a bug on it which grossed me out and isnt acceptable as we were one of the only 2 tables of customers in the store  would have been ok if it was busy but it wasnt
took over 10 minutes for catch the attention of someone to get new plates they replaced the plates  offered no apology

overall the foods good but it isnt worth the waiting and the lack of service

weve previously ordered through online platforms but the food arrived bland and messy  however in inperson dining the food tasted good would probably recommend one of their other locations over this one",0.3653,Bad
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,5,visited about 3 weeks ago on vacation with family service was great we didnt make a reservation but probably should have the hostess was very helpful seated us when the table was ready helped take our orders and helped us decide what to order when we were torn between a few items the food came out quickly and everything was delicious the pork chops were flavorful fried chicken wings were really good and the rest of the food did not disappoint,0.9669,Good
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,5,"always amazing food at phnom penh the chicken wings are to die for its a must when you come here to eat i usually get a large order of wings for each person thats how good these are

the butter beef is another must order here its so good on its own

beef luc lac is another must try dish here you can order it with white rice this time i tried it with fried rice and its seriously delicious fried rice with fried egg on top you have to have to try it

i think everyone knows by now that this place is a must try whether youre a foodie or not ive been coming here for years and they never disappoint

food is always amazing service is always great and this time we didnt even have to line up to get a table which is a huge bonus",0.9763,Good
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,4,"we got in at 11am when its open the restaurant is filled quickly within the first 15 minutes food quality is a lot better than takeout  the deep fried chicken wings with lemon butter sauce can retain the crispness the lemongrass pork tastes great and the combination c offers a variety of choices overall very good food and will visit again
warning  i feel very thirsty the afternoon after dining there they might have used msg in their food",0.8313,Good
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,5,a friend took us here to this restaurant when we visited vancouver and it was quite the treat the food was excellent all around and my whole family really enjoyed the durian milkshake the chicken wings were my favourite they also had a few stir fried options for the vegetarians as well lotus stems snow pea tips etc,0.939,Good
Phnom Penh,Cambodian,"244 E Georgia Street Vancouver, BC V6A 1Z7 Canada",BC,49.2783112,-123.0981943,5,"all the good was perfect no complaints here went with mostly all the house favourites and tried some of the other items definitely recommend try the
beef butter marinatesweet soy sauce with onions ginger a lot of cilantroparsley
phnom pheh pho was also good
deep fried chicken wings a nice sweet and crispy but also came with a good size portion of lemon pepper sauce to dip your wings in",0.9032,Good
Blue Water Cafe,Seafood,"1095 Hamilton St Vancouver, BC V6B 5T4 Canada",BC,49.2762194,-123.1211296,5,celebrated a birthday dinner with my boyfriend and it was an impeccable experience antoine was a fantastic server he was very knowledgeable and attentive at the right times he answered all our questions and helped us choose oysters too best service i have ever experienced food was very delicious too,0.9476,Good
